global_seed,timestamp,system_name,model_name,noise_level,library_strategy,optimizer,use_ensemble,threshold,active_curation_threshold,expansion_strategy,split_strategy,discovery_time_s,structural_complexity,canonical_complexity,train_r2,train_mse,test_r2,test_mse,new_traj_r2,new_traj_mse,sim_time_s,sim_r2,sim_mse,equations
135,4/6/2026 2:53,damped_pendulum,Standard SINDy,0.04,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,0.580138922,237,237,0.168468045,38.64408172,-1.937518187,137.7955318,0.868442783,0.48711185,0.930711746,0.52856456,1.137923273,-1066.4341402987 1 + 0.9953857922 x1 + 169.3927854534 x0^2 + -13.4761800372 x0 x1 + 1.0190946311 x1^2 + -2.1569831476 x0^3 + -1.8205961930 x0^2 x1 + -2.9186734059 x0 x1^2 + 1065.1560396439 1 cos(1 x0) + 0.7255973143 1 cos(1 x1) + 411.6241925776 x0 sin(1 x0) + 23.9702192018 x1 sin(1 x0) + 0.4466688404 x1 sin(1 x1) + 3.4055083007 x0^2 sin(1 x0) + -48.3009313610 x0^2 cos(1 x0) + 0.4767487548 x0^2 cos(1 x1) + 2.7376565713 x0 x1 sin(1 x0) + -10.5034178146 x0 x1 cos(1 x0) + 4.4648024877 x1^2 sin(1 x0) + -0.8181663884 x1^2 cos(1 x0) + -1.2762467108 x0^3 cos(1 x0) + -1.2070209769 x0^2 x1 sin(1 x0) + -0.8546979087 x0^2 x1 cos(1 x0) + -0.4010774885 x0 x1^2 sin(1 x0) + -1.5572119223 x0 x1^2 cos(1 x0); 30.7024595379 1 + -354630.9034083108 x0 + -0.3421963098 x1 + -0.4496190564 x0^2 + 5.4440756715 x1^2 + 14169.3258059405 x0^3 + 8.3597254125 x0^2 x1 + -11.1308818257 x0 x1^2 + -0.6050987133 x1^3 + 590224.8224582871 1 sin(1 x0) + -32.7613294212 1 cos(1 x1) + -5.0313742627 x0 sin(1 x0) + -235598.5878875573 x0 cos(1 x0) + -12.9374108072 x1 sin(1 x1) + -35701.1565291765 x0^2 sin(1 x0) + 3.7178761065 x0^2 cos(1 x0) + -6.6144755391 x0^2 sin(1 x1) + 4.6367138238 x0^2 cos(1 x1) + -5.5738829149 x0 x1 sin(1 x0) + 15.4211319788 x1^2 sin(1 x0) + -9.7162521020 x1^2 cos(1 x0) + 2.1648859637 x1^2 cos(1 x1) + 2105.9641942951 x0^3 cos(1 x0) + -1.4357321512 x0^3 cos(1 x1) + 2.3258721438 x0^2 x1 cos(1 x0) + 0.5061049286 x0^2 x1 sin(1 x1) + 1.8460055653 x0^2 x1 cos(1 x1) + -4.3120551859 x0 x1^2 sin(1 x0) + -4.5404437340 x0 x1^2 cos(1 x0) + -0.2967762251 x0 x1^2 cos(1 x1) + 0.6154167961 x1^3 cos(1 x0)
135,4/6/2026 2:53,damped_pendulum,Standard PySR,0.04,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,16.57076359,5,5,0.151436249,39.7204867,-0.417040414,57.10148117,0.891619076,1.115796196,7.722208261,,,-(-1)*5.111030475795e-13*x0**27 + x1; x0*(-2.877237)
136,4/6/2026 3:03,damped_pendulum,AutoSINDy,0.04,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,23.63750982,5,5,0.166266285,39.57192326,0.041023812,37.90563074,0.999972164,0.000271817,0.837969303,0.999703586,0.000759222,0.9983290044 x1; -0.2505155370 x1 + -4.9995297631 sin(x0)
136,4/6/2026 3:03,damped_pendulum,Standard SINDy,0.04,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,0.714006662,206,206,0.166929681,39.55174643,-0.99957673,64.21332623,0.98303432,0.049051435,1.308656931,0.055019573,2.244406913,1565.5014509348 1 + 545997.6768151808 x0 + -1432.5535668269 x1 + -1.8197443766 x0^2 + -2.4116619799 x0 x1 + -192.7326978776 x1^2 + -21897.3920394228 x0^3 + 324.6438282455 x0^2 x1 + -3.4581327506 x0 x1^2 + -30.4495999562 x1^3 + -907335.3512324448 1 sin(1 x0) + -888.3276104265 1 sin(1 x1) + -1565.4337038049 1 cos(1 x1) + 11.2933296953 x0 sin(1 x0) + 361345.4679673212 x0 cos(1 x0) + -4.5615015529 x0 sin(1 x1) + -8.7135747013 x0 cos(1 x1) + 2026.1151032351 x1 cos(1 x0) + -725.3653397430 x1 sin(1 x1) + 295.6306496498 x1 cos(1 x1) + 54538.8213401011 x0^2 sin(1 x0) + -4.0592342561 x0^2 cos(1 x0) + -0.9253687789 x0^2 sin(1 x1) + -5.4641204770 x0^2 cos(1 x1) + 781.2808178414 x0 x1 sin(1 x0) + 4.2288725060 x0 x1 cos(1 x0) + -3.0574816218 x0 x1 sin(1 x1) + 2.0878315481 x0 x1 cos(1 x1) + 2.0829403989 x1^2 sin(1 x0) + 5.5090076760 x1^2 cos(1 x0) + 30.0619775632 x1^2 sin(1 x1) + 129.9709961811 x1^2 cos(1 x1) + -3189.6761636517 x0^3 cos(1 x0) + 0.5933434263 x0^3 sin(1 x1) + -0.4938920618 x0^3 cos(1 x1) + 2.1141032400 x0^2 x1 sin(1 x0) + -91.9031403484 x0^2 x1 cos(1 x0) + -1.5928268199 x0^2 x1 sin(1 x1) + -0.1128045882 x0^2 x1 cos(1 x1) + 1.5279430393 x0 x1^2 sin(1 x0) + 0.6073606027 x0 x1^2 sin(1 x1) + 0.2601741231 x0 x1^2 cos(1 x1) + 0.3766866080 x1^3 cos(1 x0) + 9.2689247715 x1^3 sin(1 x1); -1.4118472734 x0 + -0.2513710157 x1 + -2.0252970230 1 sin(1 x0) + -1.4818365808 x0 cos(1 x0) + -0.3225503926 x0^2 sin(1 x0)
136,4/6/2026 3:03,damped_pendulum,Standard PySR,0.04,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,17.46235156,5,6,0.150469013,40.62193077,-0.226737106,52.46297757,0.890631665,1.120083007,197.8414264,-0.493311411,3.307267202,x1 + cos(x1**6)*(-0.08706238); x0*(-2.8891072)
32,4/6/2026 3:04,damped_pendulum,AutoSINDy,0.05,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,25.18073153,3,3,0.112317126,61.2044475,0.027333056,65.23533207,0.991144536,0.091140732,0.973134995,-1.482742654,5.338677253,0.9958569184 x1; -4.9112215169 sin(x0)
32,4/6/2026 3:04,damped_pendulum,Standard SINDy,0.05,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,0.666507244,294,294,0.115315674,60.95168695,-0.532421881,110.1238183,0.910137719,0.853319031,1.697225332,0.982698072,0.043075625,-0.3886502143 x0 + -1895.9046790710 x1 + -4.0577178785 x0 x1 + 0.4175811865 x1^2 + 2.0375847134 x0^3 + 5.0311437043 x0^2 x1 + -8.3722607927 x0 x1^2 + 72.9183701227 x1^3 + 3150.0938824268 1 sin(1 x1) + 0.7250544988 x0 sin(1 x1) + 21.8820398829 x1 cos(1 x0) + -1274.9053639760 x1 cos(1 x1) + -1.8191623763 x0^2 sin(1 x0) + 5.9123278333 x0 x1 sin(1 x0) + 3.4458083715 x0 x1 cos(1 x0) + -0.6699074933 x0 x1 cos(1 x1) + 12.0234378100 x1^2 sin(1 x0) + -0.3892595049 x1^2 cos(1 x0) + -197.5317884349 x1^2 sin(1 x1) + 0.9778378642 x0^3 cos(1 x0) + 0.7025165762 x0^3 sin(1 x1) + -0.7237612237 x0^3 cos(1 x1) + 1.5611418103 x0^2 x1 sin(1 x0) + -0.2854146237 x0 x1^2 sin(1 x0) + -3.6113596972 x0 x1^2 cos(1 x0) + 12.1175982878 x1^3 cos(1 x1); 883.0388249469 1 + 581237.0776299809 x0 + 6662.1852071363 x1 + -849.0388514444 x0^2 + -8.7873943375 x0 x1 + -108.4905412289 x1^2 + -22575.6268906721 x0^3 + 28.8050353051 x0^2 x1 + -14.7867601278 x0 x1^2 + -264.2071035086 x1^3 + -976117.8944972161 1 sin(1 x0) + -11273.9928104159 1 sin(1 x1) + -885.2031483830 1 cos(1 x1) + 1664.0232515363 x0 sin(1 x0) + 394869.9415038731 x0 cos(1 x0) + -0.6354801153 x0 sin(1 x1) + 4.4878381537 x0 cos(1 x1) + 1.7781094350 x1 sin(1 x0) + 52.8915492195 x1 cos(1 x0) + -405.9548763404 x1 sin(1 x1) + 4558.4964045216 x1 cos(1 x1) + 61035.4209137585 x0^2 sin(1 x0) + -800.9252576619 x0^2 cos(1 x0) + -24.5841571837 x0^2 sin(1 x1) + -8.8220051610 x0^2 cos(1 x1) + 16.5129419199 x0 x1 sin(1 x0) + 6.9661900827 x0 x1 cos(1 x0) + 1.7700245116 x0 x1 sin(1 x1) + 24.1864703127 x1^2 sin(1 x0) + 1.4700010306 x1^2 cos(1 x0) + 705.1819833438 x1^2 sin(1 x1) + 72.1193915150 x1^2 cos(1 x1) + -127.6268974576 x0^3 sin(1 x0) + -3709.4885513177 x0^3 cos(1 x0) + 0.6165951213 x0^3 sin(1 x1) + 4.3418397146 x0^2 x1 sin(1 x0) + -4.0799826205 x0^2 x1 sin(1 x1) + 6.6774851967 x0^2 x1 cos(1 x1) + -1.4368533250 x0 x1^2 sin(1 x0) + -8.4441524646 x0 x1^2 cos(1 x0) + 2.4856540474 x1^3 cos(1 x0) + 4.7922916026 x1^3 sin(1 x1) + -43.1770753117 x1^3 cos(1 x1)
32,4/6/2026 3:04,damped_pendulum,Standard PySR,0.05,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,20.40330362,4,5,0.102168604,62.12542449,-0.130401348,79.8960817,0.891416535,1.118219935,9.113684893,-0.655428144,3.704492973,-2.08623233443763e-12*x1**18 + x1; x0*(-2.8920627)
133,4/6/2026 3:11,damped_pendulum,AutoSINDy,0.05,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,27.95889783,5,5,0.117127506,59.16260425,0.027177949,62.10665438,0.999972221,0.000281842,0.931038141,0.999738257,0.000667206,1.0005139730 x1; -0.2485437888 x1 + -4.9991861997 sin(x0)
133,4/6/2026 3:11,damped_pendulum,Standard SINDy,0.05,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,0.681713581,357,357,0.118901153,59.0324062,-7.269276697,678.4573286,0.887503201,0.50441014,1.468383789,0.87581568,0.29681381,-7718.2350639078 x0 + 2639.8401615902 x1 + -132.6081799113 x0^2 + -4.8738360057 x0 x1 + 6.8502309313 x1^2 + 460.9467453617 x0^3 + -404.8159794838 x0^2 x1 + -6.4629096806 x0 x1^2 + -2.8502723832 x1^3 + 10599.8231101650 1 sin(1 x0) + -5.6825141125 1 cos(1 x0) + 5.3482802652 1 cos(1 x1) + 253.2550766668 x0 sin(1 x0) + -2883.6101518668 x0 cos(1 x0) + 10.9425121208 x0 sin(1 x1) + 2.7094601211 x0 cos(1 x1) + -2627.8687935275 x1 cos(1 x0) + 1.9311387393 x1 sin(1 x1) + -11.6717724843 x1 cos(1 x1) + -108.2357256607 x0^2 sin(1 x0) + -124.0124871380 x0^2 cos(1 x0) + -15.9244869773 x0^2 sin(1 x1) + 1.7040108488 x0^2 cos(1 x1) + -1018.9156589419 x0 x1 sin(1 x0) + -0.3520895416 x0 x1 cos(1 x0) + 0.8974707680 x0 x1 sin(1 x1) + -5.5349135977 x0 x1 cos(1 x1) + 11.3081214807 x1^2 sin(1 x0) + -5.7396077013 x1^2 cos(1 x0) + -4.7190410113 x1^2 sin(1 x1) + -20.6769102405 x0^3 sin(1 x0) + -29.6312431642 x0^3 cos(1 x0) + 0.0877376700 x0^3 cos(1 x1) + -0.1902741670 x0^2 x1 sin(1 x0) + 121.9635007350 x0^2 x1 cos(1 x0) + 4.6680829389 x0^2 x1 cos(1 x1) + -2.6021803153 x0 x1^2 sin(1 x0) + -4.4610782724 x0 x1^2 cos(1 x0) + -1.1371640529 x0 x1^2 sin(1 x1) + 1.4112752411 x1^3 cos(1 x0) + 0.8693303524 x1^3 cos(1 x1); 6.6215249557 1 + 1728993.1653821380 x0 + 3.9266547035 x1 + -101.7993078443 x0^2 + 173.7838017626 x0 x1 + 18.2291974449 x1^2 + -68979.3572565704 x0^3 + 16.6817768972 x0^2 x1 + -18.5544753720 x0 x1^2 + -2.5099613246 x1^3 + -2878820.5920027974 1 sin(1 x0) + -8.7057080893 1 cos(1 x1) + 198.7875468914 x0 sin(1 x0) + 1149885.8798841313 x0 cos(1 x0) + 16.6764502409 x0 sin(1 x1) + -61.3546332038 x0 cos(1 x1) + -333.7711547116 x1 sin(1 x0) + -4.3021386721 x1 cos(1 x0) + -3.0409732718 x1 sin(1 x1) + 174422.0012338683 x0^2 sin(1 x0) + -97.4357369333 x0^2 cos(1 x0) + -24.7974664183 x0^2 sin(1 x1) + 5.2189101694 x0^2 cos(1 x1) + 152.0794146201 x0 x1 cos(1 x0) + -24.8467057578 x0 x1 sin(1 x1) + -7.6158745049 x0 x1 cos(1 x1) + 13.8806192086 x1^2 sin(1 x0) + -19.0802716673 x1^2 cos(1 x0) + 0.7155863859 x1^2 cos(1 x1) + -18.8001036703 x0^3 sin(1 x0) + -10306.6375052686 x0^3 cos(1 x0) + -1.5786727472 x0^3 sin(1 x1) + -0.9856398141 x0^3 cos(1 x1) + 21.1350365457 x0^2 x1 sin(1 x0) + 0.3319746945 x0^2 x1 sin(1 x1) + 6.4931142290 x0^2 x1 cos(1 x1) + -9.1806855894 x0 x1^2 sin(1 x0) + -4.8814405191 x0 x1^2 cos(1 x0) + -1.6181947887 x0 x1^2 sin(1 x1) + 3.0040490875 x0 x1^2 cos(1 x1) + 2.5294866998 x1^3 cos(1 x0)
133,4/6/2026 3:11,damped_pendulum,Standard PySR,0.05,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,19.46535134,6,6,0.10586117,60.13923918,-0.140616447,77.33856641,0.889884363,1.122829434,24.04753637,-0.488566449,3.299125844,x1 - (-1)*0.11929149*cos(x1**3); x0*(-2.8938024)
134,4/6/2026 3:14,damped_pendulum,AutoSINDy,0.05,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,25.11854386,20,20,0.112631944,61.8638534,0.023927467,62.50547652,0.990917553,0.06551886,4.394291639,-2.05644691,5.928152146,1.0012673038 x1 + -0.5655635381 sin(x0**3) + 0.2872378008 sin(2.14432601350655*x0**3) + 0.6589937555 sin(x0**3)**3; -0.3955309348 sin(x1) + -4.9504068964 sin(x0)
134,4/6/2026 3:14,damped_pendulum,Standard SINDy,0.05,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,0.539966106,382,382,0.114412327,61.70777333,-0.110706973,70.78585549,0.879042158,0.504268582,2.729440689,,,-929.3198838701 1 + -3050.8797275452 x1 + -2.9592514183 x0^2 + -45.8168925395 x0 x1 + 106.7017364898 x1^2 + 1.5191182365 x0^3 + -65.7811945595 x0^2 x1 + -1.2371346907 x0 x1^2 + 138.4126453411 x1^3 + 5631.5340471932 1 sin(1 x1) + 931.9527107652 1 cos(1 x1) + -2.1095529404 x0 sin(1 x0) + -7.3578294579 x0 sin(1 x1) + -1.4891067809 x0 cos(1 x1) + 77.5896263623 x1 sin(1 x0) + -340.6738100328 x1 cos(1 x0) + 424.5191838807 x1 sin(1 x1) + -2238.0373468549 x1 cos(1 x1) + -1.1596966475 x0^2 sin(1 x0) + 20.0166784815 x0^2 sin(1 x1) + 1.3831737546 x0^2 cos(1 x1) + -137.0413086566 x0 x1 sin(1 x0) + -28.8105799419 x0 x1 cos(1 x0) + 2.9290674257 x0 x1 cos(1 x1) + 0.5638856576 x1^2 sin(1 x0) + 7.3563292008 x1^2 cos(1 x0) + -336.7540833601 x1^2 sin(1 x1) + -74.4830264875 x1^2 cos(1 x1) + 1.1683805941 x0^3 sin(1 x0) + 1.1132469888 x0^3 cos(1 x0) + 1.5767546358 x0^3 sin(1 x1) + -0.0734743348 x0^3 cos(1 x1) + -1.8066564230 x0^2 x1 sin(1 x0) + 17.2103214951 x0^2 x1 cos(1 x0) + 1.5915679822 x0^2 x1 sin(1 x1) + -5.5995906094 x0^2 x1 cos(1 x1) + 4.5066661296 x0 x1^2 sin(1 x0) + 0.5911901008 x0 x1^2 cos(1 x0) + 0.8671086550 x0 x1^2 sin(1 x1) + -2.0167981787 x1^3 cos(1 x0) + -4.8282654672 x1^3 sin(1 x1) + 19.4211709605 x1^3 cos(1 x1); 12393.0787109269 1 + -104042.4188016974 x0 + 134.3318820862 x1 + -2130.1197055646 x0^2 + -112.2316951651 x0 x1 + 76.2700177689 x1^2 + 4738.3742983273 x0^3 + -29.0782855766 x0^2 x1 + 164894.0689584091 1 sin(1 x0) + -13057.4461146249 1 cos(1 x0) + 19.0849560632 1 sin(1 x1) + 664.1916765241 1 cos(1 x1) + -4931.0875656471 x0 sin(1 x0) + -60860.6037286293 x0 cos(1 x0) + -39.2920795187 x0 sin(1 x1) + 4.8280824754 x0 cos(1 x1) + 277.3371815397 x1 sin(1 x0) + -144.1917102122 x1 cos(1 x0) + 323.2447484566 x1 sin(1 x1) + -8.0492452161 x1 cos(1 x1) + -8042.9374540042 x0^2 sin(1 x0) + 541.2035094916 x0^2 cos(1 x0) + -4.4087267282 x0^2 sin(1 x1) + -6.8632718974 x0^2 cos(1 x1) + -41.0831161138 x0 x1 sin(1 x0) + -138.6334232992 x0 x1 cos(1 x0) + 1.4482653181 x0 x1 sin(1 x1) + 13.6815155701 x0 x1 cos(1 x1) + 3.5322261862 x1^2 sin(1 x0) + -3.9776409861 x1^2 cos(1 x0) + -1.5575672391 x1^2 sin(1 x1) + -62.3425524686 x1^2 cos(1 x1) + -9.9294454862 x0^3 sin(1 x0) + 354.0297135044 x0^3 cos(1 x0) + 0.9154359534 x0^3 cos(1 x1) + -24.6668073444 x0^2 x1 sin(1 x0) + -0.5796343004 x0^2 x1 cos(1 x0) + -3.2449386282 x0^2 x1 sin(1 x1) + 0.7809276237 x0^2 x1 cos(1 x1) + -3.5548145159 x0 x1^2 sin(1 x0) + -2.7432878515 x0 x1^2 cos(1 x0) + 1.3430606151 x0 x1^2 sin(1 x1) + -1.3176960907 x1^3 sin(1 x0) + 0.1519006204 x1^3 cos(1 x0) + -5.4800808546 x1^3 sin(1 x1)
134,4/6/2026 3:14,damped_pendulum,Standard PySR,0.05,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,16.41633105,5,6,0.101632327,62.87958097,-0.136296622,76.33353168,0.889584928,1.122123019,25.48744822,-0.510931804,3.346556888,x1 - 0.17337482*sin(x1**3); x0*(-2.8814745)
135,4/6/2026 3:16,damped_pendulum,AutoSINDy,0.05,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,25.58968997,7,7,0.113016651,60.55288109,0.027191935,59.01924663,0.990793829,0.094783192,1.060315132,-1.477588811,5.320923965,0.9969440824 x1; -4.6030754130 sin(x0) + -0.3639922183 sin(x0)**3
135,4/6/2026 3:16,damped_pendulum,Standard SINDy,0.05,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,0.638046265,313,313,0.115353506,60.35447265,-0.895653971,116.0381792,0.818046888,0.985273434,1.876618385,0.525683352,1.120828209,293.9018841840 x1 + 9.0339240434 x0^2 + -0.3101459778 x0 x1 + -11.4888305466 x1^2 + -46.2258965402 x0^2 x1 + -2.9103528200 x0 x1^2 + -4.0284709855 x1^3 + 92.9616127589 1 cos(1 x0) + -93.6157205323 1 cos(1 x1) + 43.5569438966 x0 sin(1 x0) + 0.3816177383 x1 sin(1 x0) + -265.3172329268 x1 cos(1 x0) + -37.6666441029 x1 sin(1 x1) + -27.2872093391 x1 cos(1 x1) + -6.9469212753 x0^2 cos(1 x0) + -1.3995722010 x0^2 sin(1 x1) + 1.2471388460 x0^2 cos(1 x1) + -95.0726066415 x0 x1 sin(1 x0) + 4.5020821546 x1^2 sin(1 x0) + -2.1475838624 x1^2 cos(1 x0) + -11.1321039005 x1^2 sin(1 x1) + 5.2688000921 x1^2 cos(1 x1) + 9.2132357515 x0^2 x1 cos(1 x0) + 0.5106640305 x0^2 x1 cos(1 x1) + -0.8532434587 x0 x1^2 sin(1 x0) + -1.6013407934 x0 x1^2 cos(1 x0) + 1.5294352970 x1^3 cos(1 x1); -715.2593605724 1 + -197.9135678086 x0 + -211.9711313332 x1 + 38.8893716535 x0^2 + 119.8169640749 x0 x1 + 97.8698443759 x1^2 + 6.9955771399 x0^3 + 0.0553398456 x0^2 x1 + -23.9061142284 x0 x1^2 + 10.5252873608 x1^3 + 301.4671858002 1 sin(1 x0) + 315.9452402171 1 sin(1 x1) + 711.2007703355 1 cos(1 x1) + -86.6218579913 x0 sin(1 x0) + -129.8089886239 x0 cos(1 x0) + 2.1981494318 x0 sin(1 x1) + 23.1507578146 x0 cos(1 x1) + -233.0818491857 x1 sin(1 x0) + 337.0077605498 x1 sin(1 x1) + -104.9927537882 x1 cos(1 x1) + -19.9906693448 x0^2 sin(1 x0) + 44.2351502818 x0^2 cos(1 x0) + -4.2645449831 x0^2 sin(1 x1) + 9.0686593303 x0^2 cos(1 x1) + 4.5097871618 x0 x1 sin(1 x0) + 112.3481794120 x0 x1 cos(1 x0) + 9.0639924795 x0 x1 sin(1 x1) + -0.8697939106 x0 x1 cos(1 x1) + 39.0914615148 x1^2 sin(1 x0) + -15.1235658402 x1^2 cos(1 x0) + -10.4133601873 x1^2 sin(1 x1) + -61.7931468067 x1^2 cos(1 x1) + 5.7060801909 x0^3 sin(1 x0) + -0.0658784543 x0^3 sin(1 x1) + -2.7019184491 x0^3 cos(1 x1) + 17.3600299532 x0^2 x1 sin(1 x0) + -1.0162934065 x0^2 x1 cos(1 x0) + 1.5152974614 x0^2 x1 sin(1 x1) + 1.7089280030 x0^2 x1 cos(1 x1) + -6.4577274907 x0 x1^2 sin(1 x0) + -12.2634357309 x0 x1^2 cos(1 x0) + -0.1932426739 x0 x1^2 sin(1 x1) + -1.6863531466 x0 x1^2 cos(1 x1) + 0.2800947302 x1^3 cos(1 x0) + -4.8764322224 x1^3 sin(1 x1)
135,4/6/2026 3:16,damped_pendulum,Standard PySR,0.05,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,18.05811501,5,6,0.103192396,61.45638527,-0.149385717,73.02429707,0.886914701,1.128487344,30.08905482,-0.526147986,3.377963124,x1 - 0.26845983*sin(x1**3); x0*(-2.8706636)
336,4/6/2026 3:28,damped_pendulum,AutoSINDy,0.05,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,24.56116796,6,6,0.114052004,60.67440296,0.028433524,60.93544806,0.994350864,0.016515361,6.007833004,0.995805776,0.010399526,0.9969245712 x1 + 0.2578174021 sin((-x0 - 3.2232656)**3); -0.2471880295 x1 + -4.9749380204 sin(x0)
336,4/6/2026 3:28,damped_pendulum,Standard SINDy,0.05,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,0.545164824,313,313,0.115179369,60.58667822,-0.112627673,70.69541963,0.922260836,0.457011359,1.458995581,-0.026474198,2.409708517,3653.6080028389 1 + 9444.6475964553 x1 + 9.2008264996 x0^2 + 74.1919088362 x0 x1 + -430.9575505392 x1^2 + -2.7818554285 x0^3 + -211.7113152741 x0^2 x1 + 4.2087527669 x0 x1^2 + -322.2678478853 x1^3 + 36.5914656022 1 cos(1 x0) + -13509.1846753073 1 sin(1 x1) + -3689.4831394261 1 cos(1 x1) + 8.2956097905 x0 sin(1 x0) + -0.2456856383 x0 sin(1 x1) + -136.7701259212 x1 sin(1 x0) + -1339.4323395915 x1 cos(1 x0) + -1724.6285563696 x1 sin(1 x1) + 5406.1179977198 x1 cos(1 x1) + 4.4249746840 x0^2 sin(1 x0) + 0.9138925756 x0^2 sin(1 x1) + -520.9996688300 x0 x1 sin(1 x0) + 62.6570268929 x0 x1 cos(1 x0) + 0.1928240626 x0 x1 cos(1 x1) + -6.3099178413 x1^2 sin(1 x0) + -3.0669837731 x1^2 cos(1 x0) + 822.1519879671 x1^2 sin(1 x1) + 313.6511794016 x1^2 cos(1 x1) + -1.9902451272 x0^3 cos(1 x0) + -0.3791624142 x0^3 sin(1 x1) + 8.8249277099 x0^2 x1 sin(1 x0) + 61.9272298775 x0^2 x1 cos(1 x0) + -0.9878198840 x0^2 x1 cos(1 x1) + -1.6068082587 x0 x1^2 sin(1 x0) + 2.1077533192 x0 x1^2 cos(1 x0) + 23.2630696442 x1^3 sin(1 x1) + -48.9019228253 x1^3 cos(1 x1); 161050.1875590799 x0 + 24.3594668563 x1 + -216.0521861506 x0^2 + 211.7804325794 x0 x1 + -3.0751383591 x1^2 + -6162.6213588600 x0^3 + 6.4544212919 x0^2 x1 + -13.1486906432 x0 x1^2 + -3.1118902543 x1^3 + -271891.7453846826 1 sin(1 x0) + -1.8772637948 1 cos(1 x0) + -39.9725020806 1 sin(1 x1) + 435.8399307773 x0 sin(1 x0) + 110836.3411670443 x0 cos(1 x0) + 0.3985811309 x0 cos(1 x1) + -413.8548682064 x1 sin(1 x0) + 0.4375674532 x1 sin(1 x1) + 14.2133970697 x1 cos(1 x1) + 17342.7495956518 x0^2 sin(1 x0) + -210.6965741927 x0^2 cos(1 x0) + -18.0921658542 x0^2 sin(1 x1) + -6.1041549518 x0^2 cos(1 x1) + 10.9949553265 x0 x1 sin(1 x0) + 202.0177739632 x0 x1 cos(1 x0) + 21.6603059432 x1^2 sin(1 x0) + 3.2796200552 x1^2 cos(1 x0) + 1.9667217189 x1^2 sin(1 x1) + -35.2201475045 x0^3 sin(1 x0) + -1078.1016828008 x0^3 cos(1 x0) + 0.6960692939 x0^3 cos(1 x1) + 32.5976596913 x0^2 x1 sin(1 x0) + -2.6178583487 x0^2 x1 cos(1 x0) + -2.3264690340 x0^2 x1 sin(1 x1) + 5.0681506559 x0^2 x1 cos(1 x1) + -8.3137386736 x0 x1^2 cos(1 x0) + 0.3101460663 x0 x1^2 cos(1 x1) + 2.0608532392 x1^3 cos(1 x0)
336,4/6/2026 3:28,damped_pendulum,Standard PySR,0.05,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,17.37130117,5,6,0.102495539,61.72758745,-0.155346437,75.31103527,0.888813921,1.122331517,25.00191021,-0.501990661,3.31724258,x1 + cos(x1**3)*0.16931666; x0*(-2.8641276)
32,4/28/2026 16:17,duffing,AutoSINDy,0,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,23.49942136,7,7,0.999973704,2.34E-06,0.999937281,5.15E-06,0.999980386,2.39E-06,0.73367691,0.995345683,0.00029865,1.0002538087 x1; 0.9995024175 x0 + -0.2962810724 x1 + -0.9986558914 x0**3
32,4/28/2026 16:17,duffing,Standard SINDy,0,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,0.350054502,4,4,0.498502758,0.046598562,0.457504969,0.044959329,0.473230899,0.064475344,0.811213732,-6.061638825,1.243098527,1.0124702254 x1 + -0.0124259928 1 sin(1 x1); 0.0000000000
32,4/28/2026 16:17,duffing,Standard PySR,0,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,14.60630465,7,38,0.999968496,2.83E-06,0.962668375,0.002136956,0.999934222,7.44E-06,4.413416386,0.999781731,1.29E-05,x1 + (x1 - 1*(-0.24352771))**12; x0 - (x0**3 + x1*0.29735047)
33,4/28/2026 16:18,duffing,AutoSINDy,0,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,13.12297273,7,7,0.999973704,2.34E-06,0.999937281,5.15E-06,0.999980386,2.39E-06,0.813013792,0.995345683,0.00029865,1.0002538087 x1; 0.9995024175 x0 + -0.2962810724 x1 + -0.9986558914 x0**3
33,4/28/2026 16:18,duffing,Standard SINDy,0,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,0.332414389,4,4,0.498502758,0.046598562,0.457504969,0.044959329,0.473230899,0.064475344,0.816138744,-6.061638825,1.243098527,1.0124702254 x1 + -0.0124259928 1 sin(1 x1); 0.0000000000
